"crop_name","year","country_iso2","country_name","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","cu_amount_countries","gp_index_crops","gp_index_crops_lives_products","gp_index_custom","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"New Zealand flax","2011","","World",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,1,6.77436365334893e-05,NA,0.4,NA,0.000116885735752278,0.400184629372286
"New Zealand flax","2012","","World",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,1,6.87565155230403e-05,NA,0.4,NA,0.000106813182358958,0.400175569697882
"New Zealand flax","2013","","World",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,1,6.86031627357347e-05,NA,0.4,NA,0.000102091498872838,0.400170694661609
"New Zealand Spinach","2010","","World",844718,20335174,112015,168862,107602,149217,283.67,71,3.79,0.59,7717.435788,1,0.00118621931751998,7.96737719401208e-05,0.4,0.0508233859727502,0.0088365747476356,0.460925853809846
"New Zealand Spinach","2011","","World",863290,21184463,130828,190044,111233,167991,286.58,71,3.82,0.6,11785.567473,1,0.00123345028767237,9.03426180287781e-05,0.4,0.0513643121607486,0.0134947787302106,0.46618288379666
"New Zealand Spinach","2012","","World",884621,22141613,152088,207653,138198,198146,296.09,73,3.93,0.61,19161.729757,1,0.00128673508586748,0.000106255707907271,0.4,0.053019801980198,0.0219408348532558,0.476353627627229
"New Zealand Spinach","2013","","World",919494,23274869,165829,252110,152436,245193,NA,NA,NA,NA,12219.898208,1,0.00135115520521993,0.000128429597609975,0.4,NA,0.0139921080489718,0.415471692851802
"Noog","2010","","World",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,1,0.000374877364657881,0.00021926065019494,0.4,0.000501272736027993,0.00113629486794389,0.402231705618825
"Noog","2011","","World",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,1,0.000403684919380912,0.000244106367594014,0.4,0.000508027667127696,0.00171664383753063,0.402872462791633
"Noog","2012","","World",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,1,0.000425331607060283,0.000252177068070533,0.4,0.000508027667127696,0.00187939531164615,0.403064931653905
"Noog","2013","","World",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,1,0.000435148479001815,0.000337638814868653,0.4,NA,0.00191264035258448,0.402685427646455
"Nutmeg","2010","","World",295642,66669,60659,633089,66312,628118,NA,NA,NA,NA,145.672326,1,4.43855350435799e-05,0.000279270675970823,0.4,NA,0.00016654598631137,0.400490202197326
"Nutmeg","2011","","World",304119,73974,67051,828925,69945,742976,NA,NA,NA,NA,173.549278,1,4.59432523162797e-05,0.000329696376819995,0.4,NA,0.000198466420280423,0.400574106049417
"Nutmeg","2012","","World",320044,91402,75902,744627,84199,719351,NA,NA,NA,NA,196.936753,1,4.90644129661488e-05,0.000320712692089018,0.4,NA,0.000225246189870741,0.400595023294926
"Nutmeg","2013","","World",335363,96243,80334,680181,87083,663201,NA,NA,NA,NA,279.991983,1,5.14397904629316e-05,0.000297093374677938,0.4,NA,0.000320348372670334,0.400668881537811
"Oats","2010","","World",9132107,19703339,3211386,959787,3244542,925791,1.61,3,0.13,0.06,3309.374055,1,0.00230032831713229,0.000837982329841364,0.4,0.000567226946958408,0.00378913471618118,0.407494672310113
"Oats","2011","","World",9646039,22607484,3379710,1303160,3477736,1238687,1.63,3,0.13,0.06,5029.308587,1,0.00252419304384481,0.000995961517494384,0.4,0.00057060441250826,0.0057585414382575,0.409849300412105
"Oats","2012","","World",9554773,21216193,3527644,1376433,3455562,1286564,1.57,3,0.13,0.06,4838.063902,1,0.00243839693634122,0.00103681992713968,0.4,0.000560472015858706,0.00553955719136155,0.409575246070701
"Oats","2013","","World",9784768,23797171,3385272,1440515,3106227,1282910,NA,NA,NA,NA,5181.41705,1,0.00260595875703393,0.00101580007174889,0.4,NA,0.00593271285231043,0.409554471681093
"Oca","2010","","World",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,1,0.000639348087693554,6.46003972177338e-05,0.4,0.00091244739848208,0.00236892737683912,0.403985323260233
"Oca","2011","","World",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,1,0.000668422217588182,6.96334321219069e-05,0.4,0.000939467122880891,0.00280791343311537,0.404485436205706
"Oca","2012","","World",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,1,0.000691584045487798,8.35638244523917e-05,0.4,0.000973241778379405,0.00333033245655986,0.405078722104879
"Oca","2013","","World",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,1,0.000693869425949941,8.37195130224263e-05,0.4,NA,0.00310015006084549,0.403877738999818
"Oil palm","2010","","World",16855189,281382333,42664012,33376026,43654771,33312904,6.41,57,0.01,6.35,76268.334313,1,0.0171299085411715,0.0201985904254774,0.4,0.0325164325403089,0.0873306091702826,0.55717554067724
"Oil palm","2011","","World",17533696,306909365,44800969,47832423,46005117,45256373,6.62,57,0.01,6.54,92711.506274,1,0.0185661804446523,0.0256431562491503,0.4,0.0334924899879883,0.106158821982891,0.583860648664682
"Oil palm","2012","","World",18243814,322783851,49439035,47180008,48472889,42103157,6.59,58,0.01,6.53,87118.657873,1,0.0194992502549029,0.0249161862367522,0.4,0.0334379188391684,0.0997547449488223,0.577608100279646
"Oil palm","2013","","World",18629154,333930524,54401339,43425468,51649573,37417540,NA,NA,NA,NA,77865.350836,1,0.0201387450056,0.0235723786141036,0.4,NA,0.0891592689344457,0.532870392554149
"Oiticica","2010","","World",1625481,2850441,455710,558018,421025,363968,0.34,1,0.07,0.09,992.579453,1,0.000374877364657881,0.00021926065019494,0.4,0.000501272736027993,0.00113629486794389,0.402231705618825
"Oiticica","2011","","World",1651134,3330732,481585,594953,660991,413367,0.38,1,0.08,0.09,1499.413426,1,0.000403684919380912,0.000244106367594014,0.4,0.000508027667127696,0.00171664383753063,0.402872462791633
"Oiticica","2012","","World",1695971,3624339,382163,545902,561933,463546,0.38,1,0.08,0.09,1641.548556,1,0.000425331607060283,0.000252177068070533,0.4,0.000508027667127696,0.00187939531164615,0.403064931653905
"Oiticica","2013","","World",1727446,3728159,416629,749535,683806,650727,NA,NA,NA,NA,1670.582322,1,0.000435148479001815,0.000337638814868653,0.4,NA,0.00191264035258448,0.402685427646455
"Okra","2010","","World",1070892,7426293,NA,NA,NA,NA,283.67,71,3.79,0.59,8211.510383,1,0.000538719042047223,NA,0.4,0.0508233859727502,0.0094023136234454,0.460764418638243
"Okra","2011","","World",1676066,7994721,NA,NA,NA,NA,286.58,71,3.82,0.6,8886.931453,1,0.000652392110177066,NA,0.4,0.0513643121607486,0.0101757028256165,0.462192407096542
"Okra","2012","","World",1797543,9694402,NA,NA,NA,NA,296.09,73,3.93,0.61,10424.348882,1,0.00075858739571984,NA,0.4,0.053019801980198,0.0119361187966762,0.465714508172594
"Okra","2013","","World",1829777,9627429,NA,NA,NA,NA,NA,NA,NA,NA,9384.013176,1,0.000759528208743625,NA,0.4,NA,0.0107448850058005,0.411504413214544
"Olives","2010","","World",9898748,20418234,4535288,13251733,4333554,12884221,2.14,11,0.01,1.24,22417.881181,1,0.00244405737612136,0.00617796562980417,0.4,0.00649831394244531,0.0256692828745111,0.440789619822882
"Olives","2011","","World",10045874,21228393,4769407,14291016,4557441,14016193,2.22,11,0.01,1.3,21714.496005,1,0.00250702814606491,0.00669830120517044,0.4,0.00680885350761502,0.0248638734429018,0.440878056301752
"Olives","2012","","World",10237098,17683520,5085250,13849405,4885955,13924834,2.38,12,0.01,1.33,19686.610643,1,0.00234709495178192,0.00670202049954952,0.4,0.00698438808349897,0.0225418483953095,0.43857535193014
"Olives","2013","","World",10278438,22025129,4999139,16751790,4844018,16470922,NA,NA,NA,NA,20069.806402,1,0.00258112139251271,0.00778870979105602,0.4,NA,0.0229806257380542,0.433350456921623
"Onions","2010","","World",4454836,84161349,14153564,6453464,14314472,6269248,28.84,11,0.4,0.06,36106.14909,1,0.00504231094161801,0.00463763874521963,0.4,0.00516564629308108,0.0413429997119879,0.456188595691907
"Onions","2011","","World",4607975,90439921,13760024,6534174,14121788,6165840,30.54,11,0.42,0.06,32375.193472,1,0.00539367026967035,0.0045392809438569,0.4,0.00545273086481845,0.0370708783392556,0.452456560417601
"Onions","2012","","World",4720230,87993059,13603318,5332230,13616624,5126682,29.57,11,0.41,0.06,36232.63436,1,0.00528054316975081,0.00406955988660148,0.4,0.00528892378565065,0.0414878313531621,0.456126858195165
"Onions","2013","","World",4937286,90231626,14646934,7126130,14570010,6887014,NA,NA,NA,NA,48597.316567,1,0.00542830801435611,0.00497153766417205,0.4,NA,0.0556459797022664,0.466045825380795
"Orache","2010","","World",844718,20335174,112015,168862,107602,149217,283.67,71,3.79,0.59,7717.435788,1,0.00118621931751998,7.96737719401208e-05,0.4,0.0508233859727502,0.0088365747476356,0.460925853809846
"Orache","2011","","World",863290,21184463,130828,190044,111233,167991,286.58,71,3.82,0.6,11785.567473,1,0.00123345028767237,9.03426180287781e-05,0.4,0.0513643121607486,0.0134947787302106,0.46618288379666
"Orache","2012","","World",884621,22141613,152088,207653,138198,198146,296.09,73,3.93,0.61,19161.729757,1,0.00128673508586748,0.000106255707907271,0.4,0.053019801980198,0.0219408348532558,0.476353627627229
"Orache","2013","","World",919494,23274869,165829,252110,152436,245193,NA,NA,NA,NA,12219.898208,1,0.00135115520521993,0.000128429597609975,0.4,NA,0.0139921080489718,0.415471692851802
"Oranges","2010","","World",6371904,94511489,24808461,22049124,27226675,21803848,34.2,9,0.17,0.03,35541.623828,1,0.0058519776369723,0.0127947887648146,0.4,0.0059222922089561,0.040696591476628,0.465265650087371
"Oranges","2011","","World",6324053,99695868,26287513,24921884,28377641,24576704,36.35,10,0.18,0.04,44688.684561,1,0.00611797317467698,0.0141930625211399,0.4,0.00633487470606018,0.0511704104270871,0.477816320828964
"Oranges","2012","","World",6242567,98122077,26400485,24731415,27996376,24151593,34.59,10,0.17,0.03,42040.366123,1,0.00602393429408607,0.0140250867952754,0.4,0.00598815278717821,0.0481379600419373,0.474175133918477
"Oranges","2013","","World",6498380,101955304,27509953,26672893,29313830,25216805,NA,NA,NA,NA,45146.520433,1,0.00626091986769992,0.0146361647958631,0.4,NA,0.0516946542440166,0.47259173890758
"Papayas","2010","","World",400500,10784883,266756,243200,267609,187647,65.96,28,0.34,0.33,4290.903085,1,0.000622518929408194,0.000117386114185326,0.4,0.0127708560169716,0.00491303207019689,0.418423793130762
"Papayas","2011","","World",407321,11296221,260552,251169,267150,191601,68.08,29,0.35,0.34,4934.629456,1,0.000650351922961677,0.000118244707377113,0.4,0.0131783723157509,0.00565012933677192,0.419597098282862
"Papayas","2012","","World",419694,12013955,268578,249010,272052,210243,70.36,30,0.36,0.35,4705.255614,1,0.000689806872646113,0.000127383448873116,0.4,0.013612908338929,0.00538748539428535,0.419817584054734
"Papayas","2013","","World",423095,12358964,272802,272159,293387,226752,NA,NA,NA,NA,4501.182266,1,0.000708419991585191,0.000135082727524625,0.4,NA,0.00515381171899698,0.405997314438107
"Parsley","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Parsley","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Parsley","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Parsley","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Parsnip","2010","","World",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,1,0.0162048267894583,0.00173757695124737,0.4,0.0508233859727502,0.0889299152702887,0.557695704983745
"Parsnip","2011","","World",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,1,0.0162573077966097,0.00177788477971017,0.4,0.0513643121607486,0.102388621952953,0.571788126690022
"Parsnip","2012","","World",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,1,0.0169321687834934,0.00163089025537678,0.4,0.053019801980198,0.105784165156163,0.577367026175232
"Parsnip","2013","","World",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,1,0.0173510891901523,0.00178277574923765,0.4,NA,0.109261960648607,0.528395825587997
"Passionfruit","2010","","World",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,1,0.00146454403562785,0.000256701252071727,0.4,0.0127708560169716,0.0117875740813739,0.426279675386045
"Passionfruit","2011","","World",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,1,0.00153416084753349,0.000283109708746935,0.4,0.0131783723157509,0.0143758463011751,0.429371489173206
"Passionfruit","2012","","World",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,1,0.00162786052457305,0.000353338445153413,0.4,0.013612908338929,0.0153015294064294,0.430895636715085
"Passionfruit","2013","","World",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,1,0.00166628761906341,0.000385471735324011,0.4,NA,0.0154460294807815,0.417497788835169
"Pawpaw","2010","","World",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,1,0.00211566594059493,0.0009832764004265,0.4,0.0127708560169716,0.0112483812457703,0.427118179603763
"Pawpaw","2011","","World",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,1,0.00221148818396741,0.00124833532395876,0.4,0.0131783723157509,0.0128553604842119,0.429493556307889
"Pawpaw","2012","","World",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,1,0.00230334047387379,0.00126887290391189,0.4,0.013612908338929,0.0128564843231341,0.430041606039849
"Pawpaw","2013","","World",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,1,0.002366845439896,0.00134817464554388,0.4,NA,0.0129453884130972,0.416660408498537
"Peaches and nectarines","2010","","World",1534177,20540957,1629699,2148027,1681054,2127382,65.96,28,0.34,0.33,11470.810888,1,0.00129249142359593,0.0011403728308865,0.4,0.0127708560169716,0.0131343674920015,0.428338087763455
"Peaches and nectarines","2011","","World",1537880,21282597,1697482,2196840,1753481,2012010,68.08,29,0.35,0.34,20546.024032,1,0.001332003164594,0.00109985528981473,0.4,0.0131783723157509,0.023525917540878,0.439136148311038
"Peaches and nectarines","2012","","World",1519036,21279132,1832223,2423103,1881526,2344349,70.36,30,0.36,0.35,21527.213567,1,0.00132921213110499,0.00126163634388851,0.4,0.013612908338929,0.0246494261569955,0.440853182970918
"Peaches and nectarines","2013","","World",1559769,21851523,1785869,2604408,1883898,2538127,NA,NA,NA,NA,21862.932816,1,0.00136495048350252,0.00133890680427544,0.4,NA,0.0250338406410411,0.427737697928819
"Pearl millet","2010","","World",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,1,0.00671132822315817,0.000109333509989413,0.4,0.00310126578045538,0.011651551872239,0.421573479385842
"Pearl millet","2011","","World",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,1,0.00612679976670029,0.000108668831792888,0.4,0.00293470656846825,0.010392407570363,0.419562582737324
"Pearl millet","2012","","World",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,1,0.00572798238188795,0.000102782842055644,0.4,0.00290768684406944,0.0112124566414096,0.419950908709423
"Pearl millet","2013","","World",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,1,0.00571071030853755,9.81192973059999e-05,0.4,NA,0.0102349998382341,0.416043829444078
"Pears","2010","","World",1545920,22558042,2581953,2546755,2567608,2315443,65.96,28,0.34,0.33,12096.942125,1,0.0014001854313878,0.00135155447531535,0.4,0.0127708560169716,0.0138513174945204,0.429373913418195
"Pears","2011","","World",1577611,24060201,2681605,2784559,2638792,2513274,68.08,29,0.35,0.34,28448.153206,1,0.00148356376127072,0.00145051321738416,0.4,0.0131783723157509,0.0325742307321333,0.448686680026539
"Pears","2012","","World",1565948,24301149,2645248,2736328,2591007,2542805,70.36,30,0.36,0.35,20669.390221,1,0.00149461932931777,0.00145828847318852,0.4,0.013612908338929,0.0236671776861761,0.440232993827611
"Pears","2013","","World",1591090,25313039,2516338,2986290,2488364,2803920,NA,NA,NA,NA,21501.679171,1,0.00155131023406777,0.00155333539786043,0.4,NA,0.0246201880608988,0.427724833692827
"Peas","2010","","World",8730589,26313465,4030377,1701538,4680050,1690803,2.12,7,0.47,0.03,10031.737162,1,0.00259233380811453,0.00127987637042573,0.4,0.00050483746699447,0.0114865597314048,0.41586360737694
"Peas","2011","","World",8447475,27236769,4559938,2310423,5025622,2258165,2.23,7,0.49,0.03,17361.947458,1,0.00260169042746996,0.0015969722025629,0.4,0.000523413527518653,0.0198799986458434,0.424602074803395
"Peas","2012","","World",8882444,27615396,4323907,2360728,4376172,2117158,2.18,7,0.48,0.03,17298.385036,1,0.00268181907141703,0.00150390385425667,0.4,0.000514969863644025,0.019807216653954,0.424507909443272
"Peas","2013","","World",8683765,28648797,4617359,2623512,4935105,2487494,NA,NA,NA,NA,14200.921925,1,0.00270865459876208,0.00170375261696505,0.4,NA,0.0162604742874912,0.420672881503218
"Pecan","2010","","World",581028,826771,433559,1534219,262461,1178755,6.02,15,0.4,1.15,1912.534388,1,0.000123865240554857,0.000567756063212167,0.4,0.00670799770466104,0.00218968695891465,0.409589305967343
"Pecan","2011","","World",567099,845615,430906,1846159,307097,1490357,6.34,16,0.42,1.24,2195.251104,1,0.000122927773326479,0.000701827040997501,0.4,0.0072075817079141,0.00251341102548496,0.410545747547723
"Pecan","2012","","World",589226,867286,458584,2030043,349900,1618078,6.39,16,0.42,1.23,1971.314058,1,0.000127130677553725,0.000760709159234792,0.4,0.00716652042129368,0.00225699247262209,0.410311352730704
"Pecan","2013","","World",578129,877768,392896,2007377,310183,1603948,NA,NA,NA,NA,2008.074412,1,0.00012614556676786,0.000745642243495358,0.4,NA,0.00229908482377066,0.403170872634034
