"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us","gp_index_crops","gp_index_crops_lives_products","gp_index_food_supply","gp_index_value_agricultural_production","compose_index"
"Foxtail millet","","World","2012",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,0.0286399119094398,0.00105615317744501,0.0379566403984786,0.0280311416035241,0.0239209617722219
"Foxtail millet","","World","2013",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,0.0285535515426878,0.0010223873632381,NA,0.0255874995955851,0.018387812833837
"Garlic","","World","2010",1337681,22578634,1657287,2325210,1675937,3040428,283.67,71,3.79,0.59,16748.835612,0.00686219476452308,0.0134735391434387,0.345763225678197,0.0479448911608372,0.103510962686749
"Garlic","","World","2011",1384930,23087524,1848279,2355483,1975097,2834921,286.58,71,3.82,0.6,17641.197828,0.00702870103401762,0.0134237765373533,0.348936899770159,0.0504993839540509,0.104972190323895
"Garlic","","World","2012",1445916,23408086,1640119,1819741,1755649,1989889,296.09,73,3.93,0.61,15540.142051,0.00715520021522504,0.0102391884280913,0.359846582517087,0.0444848623346299,0.105431458373758
"Garlic","","World","2013",1429582,24249960,1830644,2119036,1970505,2040452,NA,NA,NA,NA,15303.429693,0.00736524295981707,0.0112221789993009,NA,0.0438072451050635,0.0207982223547272
"Giant cabuya","","World","2010",375939,276134,NA,NA,NA,NA,NA,NA,NA,NA,83.921461,0.000332584117111237,NA,NA,0.000239595783053179,0.000286089950082208
"Giant cabuya","","World","2011",382836,281306,NA,NA,NA,NA,NA,NA,NA,NA,102.302727,0.000338718182667446,NA,NA,0.000292214339380696,0.000315466261024071
"Giant cabuya","","World","2012",389075,284142,NA,NA,NA,NA,NA,NA,NA,NA,93.506102,0.000343782577615201,NA,NA,0.000267032955897396,0.000305407766756299
"Giant cabuya","","World","2013",387491,285396,NA,NA,NA,NA,NA,NA,NA,NA,89.382532,0.000343015813678673,NA,NA,0.000255228747182095,0.000299122280430384
"Ginger","","World","2010",263704,1718410,457238,578982,460852,624352,1.8,6,0.19,0.16,1720.346904,0.000634103053888507,0.00312856477192609,0.0111796447796779,0.00492405790597097,0.00496659262786588
"Ginger","","World","2011",307292,2364813,552792,687219,547984,643374,2.09,7,0.23,0.19,2437.885434,0.000834230672940877,0.00351022883504377,0.0132486805383233,0.00697809714124281,0.00614280929688768
"Ginger","","World","2012",367692,2460918,647902,538751,646129,469403,2.04,7,0.22,0.19,1863.342095,0.000901308940347914,0.00296956848092792,0.0130501145016268,0.00533339861798707,0.00556359763522242
"Ginger","","World","2013",372691,2445146,618927,732911,602653,666777,NA,NA,NA,NA,2567.152292,0.000900622484846076,0.00373423781689896,NA,0.00734813887008532,0.00399433305727679
"Gooseberries","","World","2010",30803,158565,457,1853,155,1179,65.96,28,0.34,0.33,367.330629,6.27633894607059e-05,6.66454800601783e-06,0.0819438251015883,0.00105088817554359,0.0207660353036497
"Gooseberries","","World","2011",30391,165625,324,2568,215,2435,68.08,29,0.35,0.34,463.576978,6.43344440561525e-05,1.0753050722618e-05,0.0845939586923702,0.0013264047768579,0.0214988627410017
"Gooseberries","","World","2012",29429,164672,218,2735,1014,3763,70.36,30,0.36,0.35,479.070729,6.34179643070721e-05,1.44203130254323e-05,0.0873791909051461,0.00137075747866407,0.0222069466652857
"Gooseberries","","World","2013",29080,167509,841,3976,876,3673,NA,NA,NA,NA,472.972062,6.3922297828926e-05,1.70389511511041e-05,NA,0.00135329932028356,0.000478086856421198
"Grapefruits","","World","2010",319631,7577561,1419775,1330057,1464634,1186904,2.9,1,0.01,0,3062.87934,0.00221333180027945,0.00718058483233879,0.003052770956653,0.00876721640251761,0.00530347599794721
"Grapefruits","","World","2011",324194,7926287,1403005,1428319,1434436,1237314,2.96,1,0.01,0,4029.665982,0.00230817904177664,0.00745385436770001,0.00310343293990077,0.0115347579515473,0.00610005607523119
"Grapefruits","","World","2012",321528,8240840,1389187,1447731,1397898,1207782,3.18,1,0.01,0,4021.399994,0.00238903732440309,0.00739477456476682,0.0032891935451426,0.0115110955794789,0.00614602525344786
"Grapefruits","","World","2013",320898,8491232,1454888,1492358,1408233,1224343,NA,NA,NA,NA,5012.481297,0.00245443545296442,0.00757157351408501,NA,0.0143481834801194,0.00812473081572294
"Grapes","","World","2010",7010212,67125509,23943489,66486204,25462758,64965604,19.71,12,0.06,0.03,54457.338219,0.0225012869233902,0.306643654618911,0.0237891309491283,0.15588995699323,0.127206007371165
"Grapes","","World","2011",6981912,69534935,26045781,77425985,27060685,75104744,20.45,13,0.06,0.03,72119.45754,0.0231151946387235,0.352902123969803,0.0248701664554129,0.206449870568027,0.151834338907992
"Grapes","","World","2012",6971403,68867023,26399023,78506099,26853632,76384261,21.01,12,0.06,0.03,64805.466625,0.022932309613591,0.357922401540092,0.02488680725283,0.185512703185766,0.14781355539807
"Grapes","","World","2013",7094262,76587641,26144469,82749440,26785301,80938420,NA,NA,NA,NA,67905.589359,0.0250472953467054,0.376008915921979,NA,0.194387172588537,0.198481127952407
"Grasspea","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00428995195801967,NA,NA,0.00665025599458286,0.00547010397630126
"Grasspea","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00441538167541494,NA,NA,0.00725133997595058,0.00583336082568276
"Grasspea","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00517750773559712,NA,NA,0.00867026544893856,0.00692388659226784
"Grasspea","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00538328960015668,NA,NA,0.00935783034729353,0.00737055997372511
"Groundnuts","","World","2010",26141034,43450744,2076384,2272306,1711184,1845941,6.26,40,1.03,3.76,25912.273891,0.0295192845779105,0.0111011624781837,0.13269858691912,0.0741763212069114,0.0618738387955315
"Groundnuts","","World","2011",25101003,40864277,2153076,2926511,2092146,2829777,5.95,38,0.99,3.57,32168.011782,0.0281193117444522,0.0148415989894749,0.12619606341356,0.0920841136618904,0.0653102719523443
"Groundnuts","","World","2012",25563601,42020180,1981623,3487627,2001083,3234256,6.2,39,1.05,3.69,35968.897943,0.0287434452308818,0.0166570697733556,0.13077174272363,0.102964601575892,0.0697842148259401
"Groundnuts","","World","2013",27256666,46418008,2093707,3221293,2063370,2889334,NA,NA,NA,NA,24960.413931,0.0310717106066442,0.0154993298363477,NA,0.0714515090573474,0.0393408498334465
"Guavas","","World","2010",4998207,37539772,1018569,1172802,1349464,1156038,65.96,28,0.34,0.33,29790.472339,0.0133297241432075,0.00644768178470218,0.0819438251015883,0.0852781247217169,0.0467498389378037
"Guavas","","World","2011",5202368,40083200,1098288,1334864,1438886,1371521,68.08,29,0.35,0.34,34588.340279,0.014139777697541,0.00735147560124545,0.0845939586923702,0.0990125913494712,0.051274450835157
"Guavas","","World","2012",5438753,42418914,1116492,1359168,1483611,1464013,70.36,30,0.36,0.35,33036.074627,0.0149175241188015,0.00764229894031619,0.0873791909051461,0.0945690466205591,0.0511270151462057
"Guavas","","World","2013",5582728,44510869,1189101,1652571,1648185,1689744,NA,NA,NA,NA,33152.868662,0.0155672125385124,0.0088767999075484,NA,0.0949033834126694,0.0397824652862434
"Guayule","","World","2010",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,NA,NA,NA,6.50665393689431e-05,6.50665393689431e-05
"Guayule","","World","2011",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,NA,NA,NA,0.000110160390339956,0.000110160390339956
"Guayule","","World","2012",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,NA,NA,NA,0.000147603895618418,0.000147603895618418
"Guayule","","World","2013",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,NA,NA,NA,0.000166136386220334,0.000166136386220334
"Gutta-percha","","World","2010",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,NA,NA,NA,6.50665393689431e-05,6.50665393689431e-05
"Gutta-percha","","World","2011",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,NA,NA,NA,0.000110160390339956,0.000110160390339956
"Gutta-percha","","World","2012",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,NA,NA,NA,0.000147603895618418,0.000147603895618418
"Gutta-percha","","World","2013",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,NA,NA,NA,0.000166136386220334,0.000166136386220334
"Hazelnuts","","World","2010",607485,854593,216720,1357000,197049,1160973,6.02,15,0.4,1.15,2274.763867,0.000644955272130473,0.00549853333322653,0.0466369629096689,0.00651114228832777,0.0148228984508384
"Hazelnuts","","World","2011",624457,744725,213266,1462907,209535,1450334,6.34,16,0.42,1.24,2210.773582,0.00062781657207173,0.00634053517932363,0.049903782740143,0.00632796249996682,0.0158000242478763
"Hazelnuts","","World","2012",601548,923994,205642,1427811,217726,1416000,6.39,16,0.42,1.23,2658.785189,0.00065909281350234,0.00619665469331172,0.0496984763070408,0.00761044891729578,0.0160411681827877
"Hazelnuts","","World","2013",633133,869072,238248,1592352,236967,1479261,NA,NA,NA,NA,2295.112916,0.00066651613468471,0.00669734004460393,NA,0.0065693938571271,0.00464441667880525
"Hemp","","World","2010",59778,117338,0,0,0,0,0.34,1,0.07,0.09,20.721087,7.19807776398314e-05,0,0.0040570020809653,5.86772087156387e-05,0.00104691501683019
"Hemp","","World","2011",60088,120860,0,0,0,0,0.38,1,0.08,0.09,35.744076,7.31213854149264e-05,0,0.00424712445378714,0.000101682298403376,0.00110548203440136
"Hemp","","World","2012",65639,168286,0,0,0,0,0.38,1,0.08,0.09,35.156248,8.94333446616574e-05,0,0.00424712445378714,9.99995709607239e-05,0.00110913934235238
"Hemp","","World","2013",66008,148516,0,0,0,0,NA,NA,NA,NA,37.300663,8.44907526352666e-05,0,NA,0.000106138213504011,6.35429887130924e-05
"Hops","","World","2010",77458,126178,40645,337849,41044,327201,NA,NA,NA,NA,580.432282,8.65434246288891e-05,0.00143674726970532,NA,0.00166091695875511,0.00106140255102977
"Hops","","World","2011",76527,127671,40941,339851,36489,333923,NA,NA,NA,NA,576.870767,8.62915172576239e-05,0.00145236683129954,NA,0.00165072169920994,0.00106312668258904
"Hops","","World","2012",75243,111715,42267,324922,38827,305071,NA,NA,NA,NA,403.052902,8.12074853997902e-05,0.00136277418851371,NA,0.00115314742330146,0.000865709699071654
"Hops","","World","2013",77334,117252,43244,344398,38126,324865,NA,NA,NA,NA,443.59515,8.41107244542712e-05,0.00144459850978611,NA,0.00126920442177111,0.000932637885337164
"Horseradish","","World","2010",18400753,259721091,2399248,2480279,3251236,3268037,283.67,71,3.79,0.59,77665.050267,0.0810241339472912,0.0158480385917066,0.345763225678197,0.222324788175722,0.166240046598229
"Horseradish","","World","2011",18372783,260792753,2608363,2709243,3375853,3295271,286.58,71,3.82,0.6,89418.891726,0.0812865389830482,0.016591688396281,0.348936899770159,0.255971554882383,0.175696670507968
"Horseradish","","World","2012",19028297,271900678,2451482,2586994,3002047,3004214,296.09,73,3.93,0.61,92384.308643,0.0846608439174669,0.0153591693432372,0.359846582517087,0.264460412890408,0.18108175216705
"Horseradish","","World","2013",19757918,277946312,2625756,3170254,2883011,3301102,NA,NA,NA,NA,95421.558641,0.0867554459507617,0.0172039502151519,NA,0.273154901621517,0.125704765929144
"Huckleberry","","World","2010",114558,769929,NA,NA,NA,NA,65.96,28,0.34,0.33,770.043014,0.000281482664880378,NA,0.0819438251015883,0.00220370019153372,0.0281430026526675
"Huckleberry","","World","2011",116341,846411,NA,NA,NA,NA,68.08,29,0.35,0.34,942.312593,0.000302825889371664,NA,0.0845939586923702,0.00269684231493964,0.0291978756322272
"Huckleberry","","World","2012",120221,866582,NA,NA,NA,NA,70.36,30,0.36,0.35,980.794608,0.000310815143406327,NA,0.0873791909051461,0.00280700165183591,0.0301656692334628
"Huckleberry","","World","2013",116017,869086,NA,NA,NA,NA,NA,NA,NA,NA,933.842574,0.000308563427218588,NA,NA,0.00267259587990918,0.00149057965356389
"Jack bean","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00428995195801967,NA,NA,0.00665025599458286,0.00547010397630126
"Jack bean","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00441538167541494,NA,NA,0.00725133997595058,0.00583336082568276
"Jack bean","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00517750773559712,NA,NA,0.00867026544893856,0.00692388659226784
"Jack bean","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00538328960015668,NA,NA,0.00935783034729353,0.00737055997372511
"Jackfruit","","World","2010",2900373,20215994,762573,644135,580010,353614,65.96,28,0.34,0.33,10294.620887,0.00732272017813924,0.00296398743452612,0.0819438251015883,0.0294689352034348,0.0304248669794221
"Jackfruit","","World","2011",3164798,20843720,811232,755461,646342,399423,68.08,29,0.35,0.34,12555.026886,0.00767080423766747,0.0033635009670766,0.0845939586923702,0.0359396157529376,0.032891969912513
"Jackfruit","","World","2012",3194968,22546163,925943,995019,820875,525894,70.36,30,0.36,0.35,13363.450215,0.00813930262286523,0.00431173939717596,0.0873791909051461,0.0382538235160735,0.0345210141103152
"Jackfruit","","World","2013",3207702,23243400,976575,1180320,841345,584348,NA,NA,NA,NA,13489.645919,0.00833143809531704,0.00485669709996857,NA,0.0386150737019537,0.0172677362990798
"Japanese millet","","World","2010",36016793,32805831,404750,151767,382999,125300,9.58,29,0.76,0.3,10175.829125,0.0335566411157908,0.0011094482657737,0.040618682426149,0.0291288796805975,0.0261034128720778
"Japanese millet","","World","2011",33977510,27058875,335675,151255,384395,145625,9.18,27,0.73,0.28,9076.185389,0.0306339988335015,0.00110604680940992,0.0384044344551193,0.0259810189259076,0.0240313747559846
"Japanese millet","","World","2012",31252411,26649147,343168,146524,368144,129610,9.02,27,0.71,0.28,9792.355746,0.0286399119094398,0.00105615317744501,0.0379566403984786,0.0280311416035241,0.0239209617722219
"Japanese millet","","World","2013",31216989,26413944,348129,170993,280492,117230,NA,NA,NA,NA,8938.717089,0.0285535515426878,0.0010223873632381,NA,0.0255874995955851,0.018387812833837
"Jelutong","","World","2010",NA,32652,NA,NA,NA,NA,NA,NA,NA,NA,22.953075,NA,NA,NA,6.50665393689431e-05,6.50665393689431e-05
"Jelutong","","World","2011",NA,38803,NA,NA,NA,NA,NA,NA,NA,NA,38.705732,NA,NA,NA,0.000110160390339956,0.000110160390339956
"Jelutong","","World","2012",NA,48204,NA,NA,NA,NA,NA,NA,NA,NA,51.78589,NA,NA,NA,0.000147603895618418,0.000147603895618418
"Jelutong","","World","2013",NA,51957,NA,NA,NA,NA,NA,NA,NA,NA,58.259854,NA,NA,NA,0.000166136386220334,0.000166136386220334
"Jerusalem artichoke","","World","2010",1218971,8950085,150870,157835,137478,101979,5.12,6,0.08,0.01,2069.069745,0.00319674043846777,0.000731631753978461,0.00855024500836928,0.00592231844209781,0.00460023391072833
"Jerusalem artichoke","","World","2011",1257843,9400643,161930,178870,157844,110144,5.28,6,0.08,0.01,2452.447779,0.00334211108794091,0.000812640201192061,0.00868534363036334,0.00701978358278842,0.00496496962557118
"Jerusalem artichoke","","World","2012",1273960,9798676,141226,154375,188810,148987,5.48,6,0.08,0.01,2908.690011,0.00345792022743899,0.000854297188992981,0.0088542169078559,0.00832583114139966,0.00537306636642188
"Jerusalem artichoke","","World","2013",1286432,9809301,148880,180834,161957,146925,NA,NA,NA,NA,2707.665689,0.00346934712974971,0.000889782324173882,NA,0.00775037515211373,0.00403650153534577
"Jicama","","World","2010",4832256,3595071,NA,NA,NA,NA,NA,NA,NA,NA,2323.360526,0.00428995195801967,NA,NA,0.00665025599458286,0.00547010397630126
"Jicama","","World","2011",4996230,3640423,NA,NA,NA,NA,NA,NA,NA,NA,2533.337487,0.00441538167541494,NA,NA,0.00725133997595058,0.00583336082568276
"Jicama","","World","2012",5877968,4217669,NA,NA,NA,NA,NA,NA,NA,NA,3029.011416,0.00517750773559712,NA,NA,0.00867026544893856,0.00692388659226784
"Jicama","","World","2013",6044349,4562293,NA,NA,NA,NA,NA,NA,NA,NA,3269.198798,0.00538328960015668,NA,NA,0.00935783034729353,0.00737055997372511
"Jojoba","","World","2010",311,154,NA,NA,NA,NA,0.34,1,0.07,0.09,NA,6.16014085055491e-09,NA,0.0040570020809653,NA,0.00202850412055308
"Jojoba","","World","2011",309,152,NA,NA,NA,NA,0.38,1,0.08,0.09,NA,4.24985795909262e-09,NA,0.00424712445378714,NA,0.00212356435182255
"Jojoba","","World","2012",307,151,NA,NA,NA,NA,0.38,1,0.08,0.09,NA,2.60249970241188e-09,NA,0.00424712445378714,NA,0.00212356352814342
"Jojoba","","World","2013",304,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0
"Jujube","","World","2010",4539566,28282688,1984150,1889942,1948145,1651048,65.96,28,0.34,0.33,9823.729645,0.0105783297029747,0.010013887153669,0.0819438251015883,0.0281209531144258,0.0326642487681644
"Jujube","","World","2011",4833356,29331448,2444537,2452088,2396751,2119691,68.08,29,0.35,0.34,11227.146752,0.011057440919837,0.0127667675308709,0.0845939586923702,0.0321384012105297,0.035139142088402
"Jujube","","World","2012",5040661,30532406,2463747,2604108,2385596,2161214,70.36,30,0.36,0.35,11228.12823,0.0115167023693689,0.0131657976684062,0.0873791909051461,0.0321412108078353,0.0360507254376891
"Jujube","","World","2013",5117804,31536972,2523807,2858010,2379246,2326015,NA,NA,NA,NA,11305.770503,0.01183422719948,0.0140655710451907,NA,0.0323634710327429,0.0194210897591379
"Jute","","World","2010",1224989,2825027,764776,570256,751211,522361,NA,NA,NA,NA,1237.402323,0.00159047756157024,0.0032977600213238,NA,0.00354157170298488,0.00280993642862631
"Jute","","World","2011",1548092,3579263,975958,684180,942512,581472,NA,NA,NA,NA,1402.314989,0.00201244211467759,0.00392677462256205,NA,0.00401365378944409,0.00331762350889458
"Jute","","World","2012",1596201,3453579,1017271,564143,950506,473336,NA,NA,NA,NA,1104.901218,0.00201269855343768,0.0034871740527466,NA,0.00316227155810363,0.00288738138809597
